RFID,Retail_CycleCountDate,Retail_CycleCountDate_ts,Retail_Disposition,Retail_Product_Color,Retail_Product_ImageURL,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2,Retail_Product_Level2Name,Retail_Product_Level3,Retail_Product_Level3Name,Retail_Product_Name,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_Product_UOM,Retail_Product_UPC,Retail_StoreNumber,Retail_ZoneName,Retail_ZoneType,shardId,viz_groupCode,viz_groupId,viz_id,viz_serialNumber,viz_source,viz_thingTypeCode,viz_time
303405C3A030D7028FA6B178,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,CINZA,,C,VESTUARIO,,C2,C2A,C2A,TOP C B MSC REC ROSA ARR C2 G CINZA MEDI,9444050001,G,TOP FITNESS,,00094440500121,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12532889907408690,303405C3A030D7028FA6B178,MOBILE,ITEM,2022-08-16 12:31:32.768
303405AD483A9FC28FA6AE25,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,CRU,,C,VESTUARIO,,CS,CSA,CSA,BERMUDA CDD EVT LANCAMENTO VIVA CIDADE S,9301060003,42,BERMUDA/SHORTS,,00093010600315,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13689395924020020,303405AD483A9FC28FA6AE25,MOBILE,ITEM,2022-08-16 12:31:32.768
303405ABE43AA8828FA6AE8E,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,ROXO,,C,VESTUARIO,,CV,CVA,CVA,BLUSA SEM MANGA EVT PRE COLECAO LASTEX C,9292160006,44,TOP PLANO,,00092921600667,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12611189174912702,303405ABE43AA8828FA6AE8E,MOBILE,ITEM,2022-08-16 12:31:32.768
303405E6C8138D428FA6AFA3,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,PRETO,,C,VESTUARIO,,CH,CHF,CHF,TENIS  CH SLO BEIRA RIO TECIDO CALI 4821,9669020002,34,TÊNS ESPORTIVO,,00096690200219,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13873112910508690,303405E6C8138D428FA6AFA3,MOBILE,ITEM,2022-08-16 12:31:32.768
303405E6C80009C28FA6AF05,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,JEANS,,C,VESTUARIO,,CH,CHF,CHF,TENIS  CH SLO BEIRA RIO TECIDO PICTON 48,9669000003,36,TÊNS ESPORTIVO,,00096690000390,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13880983037708523,303405E6C80009C28FA6AF05,MOBILE,ITEM,2022-08-16 12:31:32.768
303405C19809CA428FA6BE66,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,VINHO,,C,VESTUARIO,,CF,CFA,CFA,CALCA CF MSA YEAPP LISO VINHO 19 2025 10,9431010002,10,BOTTOM LONGO MARCA PRÓPRIA,,00094310100253,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12860397554204026,303405C19809CA428FA6BE66,MOBILE,ITEM,2022-08-16 12:31:32.768
303405E1244462828FA6B234,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,JEANS,,C,VESTUARIO,,CY,CYC,CYC,CALCA JEANS PS MSA BARRA ITALIANA 3184 J,9632970002,48,CALÇA JEANS PLUS,,00096329700264,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14072826346213024,303405E1244462828FA6B234,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E22B30000044A817CB22,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WL,WLM,WLM,MASCARA MAQUIAGEM  WL VULT VULT MASC CIL,9032420000,NA,MASCARA,,07899852000015,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.9360748216707137,3035E22B30000044A817CB22,MOBILE,ITEM,2022-08-16 12:31:32.768
303405CD304E23028FA6AEA1,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,VERMELHO,,C,VESTUARIO,,CG,CGA,CGA,BOLSA  CG SLO MAIS ACESSORIOS MATELASSE,9505280001,UNICO,BOLSA,,00095052800128,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13070060594613041,303405CD304E23028FA6AEA1,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E22CC01E77C4A817D335,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WB,WBQ,WBQ,SHAMPOO JEQUITI FYO PROFISSIONAL LISO PR,9428490000,NA,SHAMPOO,,07899952311998,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13810617343309793,3035E22CC01E77C4A817D335,MOBILE,ITEM,2022-08-16 12:31:32.768
3034056114271000EE78C108,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WB,WBQ,WBQ,MASCARA HIDRATANTE JEQUITI FYO PROFISSIO,8813340000,NA,MASCARA,,00088133400003,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.11222846523219967,3034056114271000EE78C108,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E2156C60F6C4A817CCD3,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WK,WKG,WKG,ESTOJO MARSELHA LAVANDE  SHAMPOO  CONDIC,9661400000,NA,PRODUTOS PARA CORPO,,07898459992914,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13837221258911369,3035E2156C60F6C4A817CCD3,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E22B30018F44A817C810,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WL,WLC,WLC,VULT BAS LIQ MAT HIDRALURONIC N030 26ML,9428580000,NA,BASE LIQUIDA,,07899852015972,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12144305721014298,3035E22B30018F44A817C810,MOBILE,ITEM,2022-08-16 12:31:32.768
303405DA3457F4428FA6AFCC,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,JEANS,,C,VESTUARIO,,CY,CYA,CYA,CALCA JEANS CRN MSA INK MARMORIZADO LISO,9588590006,46,CALÇA JEANS,,00095885900651,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13862116780622672,303405DA3457F4428FA6AFCC,MOBILE,ITEM,2022-08-16 12:31:32.768
303405D3283A9B828FA6B147,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,VINHO,,C,VESTUARIO,,CS,CSA,CSA,BLUSA MANGA CURTA CDD SLO VIVA CIDADE BL,9543460001,G,BLUSA MALHA,,00095434600148,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13310319896913347,303405D3283A9B828FA6B147,MOBILE,ITEM,2022-08-16 12:31:32.768
303405D3303A99428FA6B15D,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,B,LAR- TEXTIL,,BM,BMC,BMC,EDREDOM CASAL 2 10X2 30 160 FIOS MISTO K,9543660000,NA,EDREDOM 120 FIOS PAREDE,,00095436600054,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13227050980824261,303405D3303A99428FA6B15D,MOBILE,ITEM,2022-08-16 12:31:32.768
303405E8BC4467028FA6B086,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,BRANCO,,C,VESTUARIO,,CH,CHA,CHA,RASTEIRA EVT LAN C1 SLO BEIRA RIO NAPA T,9681570004,37,RASTEIRA,,00096815700440,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14053230172014953,303405E8BC4467028FA6B086,MOBILE,ITEM,2022-08-16 12:31:32.768
303405B2740005C28FA6B230,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,VINHO,,C,VESTUARIO,,CW,CWA,CWA,BLUSAO MANGA LONGA CW SLO VIVA BASICO MO,9334100002,GG,BLUSA MOLETOM,,00093341000235,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13527800574025063,303405B2740005C28FA6B230,MOBILE,ITEM,2022-08-16 12:31:32.768
303405D610138C028FA6AE2C,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,DOURADO,,C,VESTUARIO,,C5,C5A,C5A,OCULOS FEM MET DOURADO REDONDO MARROM CO,9562020001,UNICO,ÓCULOS METAL,,00095620200169,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13260127762925007,303405D610138C028FA6AE2C,MOBILE,ITEM,2022-08-16 12:31:32.768
303405BC5C2713028FA6AE88,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,ROXO,,C,VESTUARIO,,CV,CVB,CVB,BLUSA MANGA CURTA EVT LANCAMENTO COLECAO,9397540001,G,BLUSA MALHA/PLANO,,00093975400128,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12948002413214954,303405BC5C2713028FA6AE88,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E227444AE0C4A817FDC6,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WA,WAC,WAC,PERFUME  WA SLO JEQUITI Colonia Desodora,8773030000,NA,PERFUME,,07899601766759,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14079599404816927,3035E227444AE0C4A817FDC6,MOBILE,ITEM,2022-08-16 12:31:32.768
303405BA381D4F428FA6AE3B,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,JEANS,,C,VESTUARIO,,CY,CYC,CYC,BERMUDA JEANS PS SLO INK USED LISO JEANS,9383830001,46,BOTTOM CURTO JEANS PLUS,,00093838300138,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14424544542625020,303405BA381D4F428FA6AE3B,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E22CC01E1584A817CFED,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WA,WAE,WAE,PERFUME  WA JEQUITI DESODORANTE COLONIA,8994990000,NA,PERFUME,,07899952308066,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.11600065186418125,3035E22CC01E1584A817CFED,MOBILE,ITEM,2022-08-16 12:31:32.768
303405BD041D57828FA6B645,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,AZUL,,C,VESTUARIO,,CT,CTC,CTC,BLUSA MANGA CURTA CF MSA VIVA CASUAL MAN,9401730004,G,MASSIFICADOS,,00094017300468,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12740075721925075,303405BD041D57828FA6B645,MOBILE,ITEM,2022-08-16 12:31:32.768
303405E6C84E24028FA6AE9B,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,ROSA,,C,VESTUARIO,,CH,CHD,CHD,SAPATILHA  CH SLO BEIRA RIO NAPA TURIM 4,9669080001,34,SAPATILHA,,00096690800167,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13880041314718117,303405E6C84E24028FA6AE9B,MOBILE,ITEM,2022-08-16 12:31:32.768
303405BD041D51028FA6AF06,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,AZUL,,C,VESTUARIO,,CT,CTC,CTC,BLUSA MANGA CURTA CF MSA VIVA CASUAL MAN,9401730002,M,MASSIFICADOS,,00094017300208,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12740075251303489,303405BD041D51028FA6AF06,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E22B300166C4A817CC2B,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WB,WBW,WBW,CREME ROSTO WB VULT MASC FAC CARVAO DETO,9031800000,NA,CREME FACIAL,,07899852014357,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.8980432592204449,3035E22B300166C4A817CC2B,MOBILE,ITEM,2022-08-16 12:31:32.768
303405BEEC4465C28FA6B515,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,AZUL,,C,VESTUARIO,,CB,CBC,CBC,CUECA UDW SLO ID CASUAL BOXER LISTRADA E,9413970003,M,CUECA BOXER PRÓPRIA,,00094139700399,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12308292635122573,303405BEEC4465C28FA6B515,MOBILE,ITEM,2022-08-16 12:31:32.768
303405B3841395428FA6AEBE,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,CRU,,C,VESTUARIO,,CS,CSA,CSA,VESTIDO EVT LANCAMENTO SEM MANGA CDD VIV,9340920005,46,INTEIRO,,00093409200539,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13672850364015014,303405B3841395428FA6AEBE,MOBILE,ITEM,2022-08-16 12:31:32.768
303405BF342722428FA6B1FB,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,JEANS,,C,VESTUARIO,,CY,CYB,CYB,CALCA JEANS CRN MSA INK VISTA ABOTOADA R,9415740007,40,CALÇA JEANS,,00094157400738,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12161128179208851,303405BF342722428FA6B1FB,MOBILE,ITEM,2022-08-16 12:31:32.768
303405D2C81D4F04A817CB3B,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,ROSA,,C,VESTUARIO,,CH,CHG,CHG,CHINELO  C1 SLO IPANEMA LISO 26603 ROSA,9541030001,35,CHINELO FEM,,00095410300123,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13321087124022958,303405D2C81D4F04A817CB3B,MOBILE,ITEM,2022-08-16 12:31:32.768
303405BE6857F0C28FA6B0D6,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,PRETO,,C,VESTUARIO,,C3,C3A,C3A,CAMISETA MANGA CURTA JV EVT LANC ID JOVE,9410690005,P,CAMISETA,,00094106900517,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12862794783515407,303405BE6857F0C28FA6B0D6,MOBILE,ITEM,2022-08-16 12:31:32.768
303405C31C3A9FC28FA6B581,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,JEANS,,C,VESTUARIO,,CM,CMA,CMA,CALCA CM MSA INK LAVAGEM COM USED E DIRT,9440760003,42,CALÇA JEANS,,00094407600314,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12898058215224583,303405C31C3A9FC28FA6B581,MOBILE,ITEM,2022-08-16 12:31:32.768
303405C9702714028FA6AEF9,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,JEANS,,C,VESTUARIO,,CY,CYC,CYC,SAIA JEANS PS PRD INK MARIAS ELASTICO TR,9481240001,50,BOTTOM CURTO JEANS PLUS,,00094812400165,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13932332271012418,303405C9702714028FA6AEF9,MOBILE,ITEM,2022-08-16 12:31:32.768
303405CB5C138EC28FA6C15E,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,ROSA,,C,VESTUARIO,,CS,CSA,CSA,BLUSA CDD PRD VIVA CIDADE CAPINHA LISO,9493520002,GG,BLUSA MALHA,,00094935200277,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12975505445506630,303405CB5C138EC28FA6C15E,MOBILE,ITEM,2022-08-16 12:31:32.768
303405CD304E23028FA6AEC0,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,VERMELHO,,C,VESTUARIO,,CG,CGA,CGA,BOLSA  CG SLO MAIS ACESSORIOS MATELASSE,9505280001,UNICO,BOLSA,,00095052800128,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13070060618925389,303405CD304E23028FA6AEC0,MOBILE,ITEM,2022-08-16 12:31:32.768
303405CD302712C28FA6B1F2,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,SORTIDO,,C,VESTUARIO,,CG,CGB,CGB,CARTEIRA  CG SLO MAIS ACESSORIOS MARMORI,9505240001,UNICO,CARTEIRA,,00095052400113,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13038409932918023,303405CD302712C28FA6B1F2,MOBILE,ITEM,2022-08-16 12:31:32.768
303405C42C1D4DC28FA6AE7F,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,B,LAR- TEXTIL,,BM,BMC,BMC,EDREDOM CASAL 220X240 TWILL LINDA PNB CA,9447530000,NA,EDREDOM TWIL,,00094475300079,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13250297537410230,303405C42C1D4DC28FA6AE7F,MOBILE,ITEM,2022-08-16 12:31:32.768
303405CD3057E8828FA6AF0B,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,MARRON,,C,VESTUARIO,,CG,CGA,CGA,BOLSA  CG SLO MAIS ACESSORIOS MATELASSE,9505290001,UNICO,BOLSA,,00095052900187,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13069706088313887,303405CD3057E8828FA6AF0B,MOBILE,ITEM,2022-08-16 12:31:32.768
303405C9702714028FA6AEB7,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,JEANS,,C,VESTUARIO,,CY,CYC,CYC,SAIA JEANS PS PRD INK MARIAS ELASTICO TR,9481240001,50,BOTTOM CURTO JEANS PLUS,,00094812400165,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13931946322805345,303405C9702714028FA6AEB7,MOBILE,ITEM,2022-08-16 12:31:32.768
303405E91057E7028FA6AE2B,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,DOURADO,,C,VESTUARIO,,C5,C5A,C5A,OCULOS  C5 MSA MAIS ACESSORIOS ACE FEM D,9683690001,UNICO,ÓCULOS ACETATO,,00096836900126,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13935526002924416,303405E91057E7028FA6AE2B,MOBILE,ITEM,2022-08-16 12:31:32.768
303405D2783AA204A817C975,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,PRETO,,C,VESTUARIO,,CH,CHG,CHG,CHINELO  CH SLO IPANEMA IPANEMA ONLY EST,9539060004,36,CHINELO FEM,,00095390600404,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13197618010913828,303405D2783AA204A817C975,MOBILE,ITEM,2022-08-16 12:31:32.768
303405AA8C30DCC28FA6B6CA,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,CINZA,,C,VESTUARIO,,CQ,CQA,CQA,CALCA ESP SLO NORTON COM RECORTE LATERAL,9283550003,M,CALÇA,,00092835500350,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13692300187705315,303405AA8C30DCC28FA6B6CA,MOBILE,ITEM,2022-08-16 12:31:32.768
303405B2740005C28FA6B22E,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,VINHO,,C,VESTUARIO,,CW,CWA,CWA,BLUSAO MANGA LONGA CW SLO VIVA BASICO MO,9334100002,GG,BLUSA MOLETOM,,00093341000235,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13527800567216287,303405B2740005C28FA6B22E,MOBILE,ITEM,2022-08-16 12:31:32.768
303405E8BC4465028FA6AFAE,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,BRANCO,,C,VESTUARIO,,CH,CHA,CHA,RASTEIRA EVT LAN C1 SLO BEIRA RIO NAPA T,9681570003,39,RASTEIRA,,00096815700365,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14053229971119343,303405E8BC4465028FA6AFAE,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E22CC01ED244A817E855,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WK,WKC,WKC,COMBO  WK JEQUITI ESTOJO ELIANA CRISTAL,9413260000,NA,KIT FEMININO,,07899952315613,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14046756401607287,3035E22CC01ED244A817E855,MOBILE,ITEM,2022-08-16 12:31:32.768
303405BC240004C28FA6AEA8,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,LILAS,,C,VESTUARIO,,CV,CVA,CVA,BLUSA SEM MANGA CV LICENCIADO REGATA DIS,9396100001,G,BLUSA LICENCIADOS,,00093961000196,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12604236654721089,303405BC240004C28FA6AEA8,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E22CC01ECD44A817CD78,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WB,WBN,WBN,DESODORANTE COLONIA SPLASH JEQUITI EU DE,9655180000,NA,SPRAY/ COLÔNIA,,07899952315415,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14426998122602580,3035E22CC01ECD44A817CD78,MOBILE,ITEM,2022-08-16 12:31:32.768
303405CF1C0009C28FA6AEF1,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,CRU,,C,VESTUARIO,,CW,CWA,CWA,BLUSA MANGA CURTA ESS PRD VIVA BASICO TO,9517500003,P,BLUSA MALHA,,00095175000399,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13467202777910854,303405CF1C0009C28FA6AEF1,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E227444560C4A817CABA,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WB,WBQ,WBQ,CONDICIONADOR JEQUITI FYO PROFISSIONAL L,8813360000,NA,CONDICIONADOR,,07899601710431,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.10735581998721076,3035E227444560C4A817CABA,MOBILE,ITEM,2022-08-16 12:31:32.768
303405B0A43A9E028FA6AF3B,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,AZUL-CLARO,,C,VESTUARIO,,CH,CHA,CHA,RASTEIRA  CH SLO VIVA DETALHE DE FIVELA,9322560002,34,RASTEIRA,,00093225600247,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12008333386514581,303405B0A43A9E028FA6AF3B,MOBILE,ITEM,2022-08-16 12:31:32.768
303405D2C80008028FA6AE0E,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,ROSA,,C,VESTUARIO,,CH,CHF,CHF,TENIS  CH SLO VIVA WR340 ROSA 38 ROSA,9541000003,38,TÊNIS,,00095410000320,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13451188758815615,303405D2C80008028FA6AE0E,MOBILE,ITEM,2022-08-16 12:31:32.768
303405BC8C57E7028FA6B262,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,PRETO,,C,VESTUARIO,,CK,CKA,CKA,CAMISETA MANGA CURTA CS SLO MARCA DE TER,9398790001,G,CAMISETA,,00093987900128,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13087555966823485,303405BC8C57E7028FA6B262,MOBILE,ITEM,2022-08-16 12:31:32.768
303405BE1C57EF028FA6B167,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,CINZA,,C,VESTUARIO,,CK,CKA,CKA,CAMISETA MANGA CURTA CS SLO ID CASUAL SL,9408790004,P,CAMISETA,,00094087900445,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13224680272122988,303405BE1C57EF028FA6B167,MOBILE,ITEM,2022-08-16 12:31:32.768
303405BE0C4E2A428FA6AEC6,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,VERDE,,C,VESTUARIO,,CK,CKA,CKA,CAMISETA MANGA CURTA CS SLO ID CASUAL RE,9408380004,P,CAMISETA,,00094083800411,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12594598917816836,303405BE0C4E2A428FA6AEC6,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E22B3000F8C4A817C822,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WL,WLC,WLC,PO COMPACTO  WL VULT VULT PO COMP MATIF,9032090000,NA,PÓ COMPACTO ROSTO,,07899852009957,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.8982097190710650,3035E22B3000F8C4A817C822,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E22B30005704A817C944,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WL,WLN,WLN,ESMALTE  WL VULT VULT ESMALTE 5F GEL TOP,9032600000,NA,ESMALTE,,07899852003481,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.9266776262805667,3035E22B30005704A817C944,MOBILE,ITEM,2022-08-16 12:31:32.768
3034054D74000184A817D96A,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WB,WBI,WBI,LOCAO HIDRATANTE DESODORANTE JEQUITI SEN,8687700000,NA,HIDRATANTE CORPORAL,,00086877000060,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.11722099345220446,3034054D74000184A817D96A,MOBILE,ITEM,2022-08-16 12:31:32.768
303405C944138E428FA6AE77,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,JEANS,,C,VESTUARIO,,CY,CYA,CYA,SHORT JEANS CRN PRD INK ELASTICO NO COS,9480120002,44,BOTTOM CURTO JEANS,,00094801200257,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13339757901803915,303405C944138E428FA6AE77,MOBILE,ITEM,2022-08-16 12:31:32.768
303405DBD81D51C28FA6AEB7,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,VINHO,,C,VESTUARIO,,CS,CSC,CSC,BLUSA MANGA CURTA CDD SLO VIVA CIDADE BL,9599030002,P,BLUSA MALHA,,00095990300230,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13899535336300513,303405DBD81D51C28FA6AEB7,MOBILE,ITEM,2022-08-16 12:31:32.768
3035E22B30014484A817CA6A,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,NA,,W,BELEZA,,WL,WLC,WLC,ILUMINADOR  WL VULT VULT BLUSH COMP C 10,9032710000,NA,BLUSH/ ILUMINADOR ROSTO,,07899852012988,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14010837693512320,3035E22B30014484A817CA6A,MOBILE,ITEM,2022-08-16 12:31:32.768
303405D0684E27C28FA6B173,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,AZUL,,C,VESTUARIO,,CZ,CZA,CZA,BLUSA MANGA CURTA CZ EVT NAMORADO  VIVA,9525880003,50,BLUSA MALHA,,00095258800311,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13249546194713731,303405D0684E27C28FA6B173,MOBILE,ITEM,2022-08-16 12:31:32.768
303405BFA430D6C28FA6B038,2022-08-16 12:31:32.768,1660653092768,SELLABLE_ACCESSIBLE,ROSA,,C,VESTUARIO,,CT,CTA,CTA,BLUSA MANGA LONGA CF PRD VIVA CASUAL MAN,9418550001,G,BLUSA MALHA,,00094185500110,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12490385839619736,303405BFA430D6C28FA6B038,MOBILE,ITEM,2022-08-16 12:31:32.768
